HAVERSTRAW-STONEY POINT CSD,2010-2012,374,0.16,445,0.19,819,0.34,DISTRICT TOTAL,65 CHAPEL ST,GARNERVILLE,NY,10923
HAVERSTRAW-STONEY POINT CSD,2010-2012,189,0.15,247,0.19,436,0.34,ELEMENTARY,65 CHAPEL ST,GARNERVILLE,NY,10923
HAVERSTRAW-STONEY POINT CSD,2010-2012,185,0.17,198,0.18,383,0.35,MIDDLE/HIGH,65 CHAPEL ST,GARNERVILLE,NY,10923
SO ORANGETOWN CENT SCH,2010-2012,245,0.19,235,0.18,480,0.37,DISTRICT TOTAL,160 VAN WYCK RD,BLAUVELT,NY,10913
SO ORANGETOWN CENT SCH,2010-2012,119,0.16,147,0.19,266,0.35,ELEMENTARY,160 VAN WYCK RD,BLAUVELT,NY,10913
SO ORANGETOWN CENT SCH,2010-2012,126,0.23,88,0.16,214,0.39,MIDDLE/HIGH,160 VAN WYCK RD,BLAUVELT,NY,10913
NYACK UNION FREE SCHOOL,2010-2012,90,0.14,126,0.19,216,0.33,DISTRICT TOTAL,13A DICKINSON AVE,NYACK,NY,10960
NYACK UNION FREE SCHOOL,2010-2012,80,0.15,116,0.22,196,0.37,ELEMENTARY,13A DICKINSON AVE,NYACK,NY,10960
NYACK UNION FREE SCHOOL,2010-2012,10,0.07,10,0.07,20,0.15,MIDDLE/HIGH,13A DICKINSON AVE,NYACK,NY,10960
PEARL RIVER UNION FREE SCHOOL,2010-2012,132,0.17,93,0.12,225,0.29,DISTRICT TOTAL,275 E CENTRAL AVE,PEARL RIVER,NY,10965
PEARL RIVER UNION FREE SCHOOL,2010-2012,77,0.18,56,0.13,133,0.31,ELEMENTARY,275 E CENTRAL AVE,PEARL RIVER,NY,10965
PEARL RIVER UNION FREE SCHOOL,2010-2012,55,0.16,37,0.11,92,0.27,MIDDLE/HIGH,275 E CENTRAL AVE,PEARL RIVER,NY,10965
RAMAPO CENTRAL SCHOOLS,2010-2012,293,0.18,185,0.11,478,0.29,DISTRICT TOTAL,45 MOUNTAIN AVE,HILLBURN,NY,10931
RAMAPO CENTRAL SCHOOLS,2010-2012,100,0.13,82,0.11,182,0.24,ELEMENTARY,45 MOUNTAIN AVE,HILLBURN,NY,10931
RAMAPO CENTRAL SCHOOLS,2010-2012,193,0.25,103,0.13,296,0.38,MIDDLE/HIGH,45 MOUNTAIN AVE,HILLBURN,NY,10931
EAST RAMAPO CENTRAL SCHOOL,2010-2012,322,0.18,420,0.23,742,0.41,DISTRICT TOTAL,105 S MADISON AVE,SPRING VALLEY,NY,10977
EAST RAMAPO CENTRAL SCHOOL,2010-2012,137,0.15,250,0.27,387,0.41,ELEMENTARY,105 S MADISON AVE,SPRING VALLEY,NY,10977
EAST RAMAPO CENTRAL SCHOOL,2010-2012,185,0.21,170,0.19,355,0.40,MIDDLE/HIGH,105 S MADISON AVE,SPRING VALLEY,NY,10977
BRASHER FALLS CENT SCH DIST,2010-2012,82,0.21,124,0.32,206,0.53,DISTRICT TOTAL,1039 STATE HWY 11C,BRASHER FALLS,NY,13613
BRASHER FALLS CENT SCH DIST,2010-2012,56,0.23,73,0.29,129,0.52,ELEMENTARY,1039 STATE HWY 11C,BRASHER FALLS,NY,13613
BRASHER FALLS CENT SCH DIST,2010-2012,27,0.19,38,0.27,65,0.47,MIDDLE/HIGH,1039 STATE HWY 11C,BRASHER FALLS,NY,13613
CANTON CENTRAL SCHOOL,2010-2012,79,0.16,108,0.22,187,0.38,DISTRICT TOTAL,99 STATE ST,CANTON,NY,13617
CANTON CENTRAL SCHOOL,2010-2012,53,0.17,52,0.17,105,0.34,ELEMENTARY,99 STATE ST,CANTON,NY,13617
CANTON CENTRAL SCHOOL,2010-2012,26,0.17,26,0.17,52,0.33,MIDDLE/HIGH,99 STATE ST,CANTON,NY,13617
CLIFTON FINE CENTRAL SCHOOL DISTRICT,2010-2012,30,0.22,32,0.24,62,0.46,DISTRICT TOTAL,11 HALL AVE,STAR LAKE,NY,13690
CLIFTON FINE CENTRAL SCHOOL DISTRICT,2010-2012,19,0.20,19,0.20,38,0.40,ELEMENTARY,11 HALL AVE,STAR LAKE,NY,13690
CLIFTON FINE CENTRAL SCHOOL DISTRICT,2010-2012,11,0.34,9,0.28,20,0.63,MIDDLE/HIGH,11 HALL AVE,STAR LAKE,NY,13690
COLTON PIERREPT CENT SCH,2010-2012,21,0.17,32,0.26,53,0.43,DISTRICT TOTAL,4921 STATE HWY 56,COLTON,NY,13625
COLTON PIERREPT CENT SCH,2010-2012,17,0.20,19,0.22,36,0.42,ELEMENTARY,4921 STATE HWY 56,COLTON,NY,13625
COLTON PIERREPT CENT SCH,2010-2012,,,6,0.23,6,0.23,MIDDLE/HIGH,4921 STATE HWY 56,COLTON,NY,13625
GOUVERNEUR CENTRAL SCHOOL,2010-2012,104,0.19,104,0.19,208,0.39,DISTRICT TOTAL,133 E BARNEY ST,GOUVERNEUR,NY,13642
GOUVERNEUR CENTRAL SCHOOL,2010-2012,62,0.20,52,0.17,114,0.37,ELEMENTARY,133 E BARNEY ST,GOUVERNEUR,NY,13642
GOUVERNEUR CENTRAL SCHOOL,2010-2012,42,0.19,52,0.23,94,0.42,MIDDLE/HIGH,133 E BARNEY ST,GOUVERNEUR,NY,13642
HAMMOND CENTRAL SCHOOL,2010-2012,14,0.16,24,0.27,38,0.43,DISTRICT TOTAL,51 S MAIN ST,HAMMOND,NY,13646
HAMMOND CENTRAL SCHOOL,2010-2012,,,15,0.31,15,0.31,ELEMENTARY,51 S MAIN ST,HAMMOND,NY,13646
HAMMOND CENTRAL SCHOOL,2010-2012,,,6,0.29,6,0.29,MIDDLE/HIGH,51 S MAIN ST,HAMMOND,NY,13646
HERMON DEKALB CENTRAL SCHOOL,2010-2012,15,0.14,30,0.28,45,0.42,DISTRICT TOTAL,709 E DEKALB RD,DEKALB JUNCTION,NY,13630
HERMON DEKALB CENTRAL SCHOOL,2010-2012,6,0.11,17,0.30,23,0.41,ELEMENTARY,709 E DEKALB RD,DEKALB JUNCTION,NY,13630
HERMON DEKALB CENTRAL SCHOOL,2010-2012,7,0.16,13,0.30,20,0.46,MIDDLE/HIGH,709 E DEKALB RD,DEKALB JUNCTION,NY,13630
LISBON CENTRAL SCHOOL,2010-2012,41,0.15,58,0.22,99,0.37,DISTRICT TOTAL,6866 COUNTY RT 10,LISBON,NY,13658
LISBON CENTRAL SCHOOL,2010-2012,25,0.14,33,0.18,58,0.32,ELEMENTARY,6866 COUNTY RT 10,LISBON,NY,13658
LISBON CENTRAL SCHOOL,2010-2012,16,0.18,25,0.28,41,0.46,MIDDLE/HIGH,6866 COUNTY RT 10,LISBON,NY,13658
MADRID WADDINGTON CENTRAL SCHOOL,2010-2012,62,0.20,71,0.23,133,0.42,DISTRICT TOTAL,2582 STATE HWY 345,MADRID,NY,13660
MADRID WADDINGTON CENTRAL SCHOOL,2010-2012,51,0.24,50,0.24,101,0.47,ELEMENTARY,2582 STATE HWY 345,MADRID,NY,13660
MADRID WADDINGTON CENTRAL SCHOOL,2010-2012,21,0.19,21,0.19,42,0.38,MIDDLE/HIGH,2582 STATE HWY 345,MADRID,NY,13660
MASSENA CENTRAL SCHOOL,2010-2012,215,0.20,340,0.31,555,0.51,DISTRICT TOTAL,84 NIGHTENGALE AVE,MASSENA,NY,13662
MASSENA CENTRAL SCHOOL,2010-2012,131,0.19,187,0.28,318,0.47,ELEMENTARY,84 NIGHTENGALE AVE,MASSENA,NY,13662
MASSENA CENTRAL SCHOOL,2010-2012,84,0.21,153,0.38,237,0.59,MIDDLE/HIGH,84 NIGHTENGALE AVE,MASSENA,NY,13662
MORRISTOWN CENTRAL SCHOOL,2010-2012,25,0.19,25,0.19,50,0.38,DISTRICT TOTAL,408 GOUVERNEUR ST,MORRISTOWN,NY,13664
MORRISTOWN CENTRAL SCHOOL,2010-2012,18,0.21,12,0.14,30,0.35,ELEMENTARY,408 GOUVERNEUR ST,MORRISTOWN,NY,13664
MORRISTOWN CENTRAL SCHOOL,2010-2012,,,11,0.37,11,0.37,MIDDLE/HIGH,408 GOUVERNEUR ST,MORRISTOWN,NY,13664
NORWOOD NORFOLK CENTRAL SCHOOL,2010-2012,62,0.18,88,0.26,150,0.44,DISTRICT TOTAL,7852 STATE HWY 56,NORWOOD,NY,13668
NORWOOD NORFOLK CENTRAL SCHOOL,2010-2012,32,0.16,47,0.23,79,0.38,ELEMENTARY,7852 STATE HWY 56,NORWOOD,NY,13668
NORWOOD NORFOLK CENTRAL SCHOOL,2010-2012,30,0.22,41,0.30,71,0.52,MIDDLE/HIGH,7852 STATE HWY 56,NORWOOD,NY,13668
OGDENSBURG CITY SCHOOLS,2010-2012,60,0.15,79,0.20,139,0.35,DISTRICT TOTAL,1100 STATE ST,OGDENSBURG,NY,13669
OGDENSBURG CITY SCHOOLS,2010-2012,44,0.15,45,0.16,89,0.31,ELEMENTARY,1100 STATE ST,OGDENSBURG,NY,13669
OGDENSBURG CITY SCHOOLS,2010-2012,16,0.16,34,0.34,50,0.50,MIDDLE/HIGH,1100 STATE ST,OGDENSBURG,NY,13669
HEUVELTON CENTRAL SCHOOL,2010-2012,37,0.23,43,0.26,80,0.49,DISTRICT TOTAL,87 WASHINGTON ST,HEUVELTON,NY,13654
HEUVELTON CENTRAL SCHOOL,2010-2012,23,0.28,16,0.20,39,0.48,ELEMENTARY,87 WASHINGTON ST,HEUVELTON,NY,13654
HEUVELTON CENTRAL SCHOOL,2010-2012,14,0.19,18,0.25,32,0.44,MIDDLE/HIGH,87 WASHINGTON ST,HEUVELTON,NY,13654
PARISHVL HOPKINTON CENT SCH,2010-2012,38,0.18,55,0.26,93,0.44,DISTRICT TOTAL,12 COUNTY RT 47,PARISHVILLE,NY,13672
PARISHVL HOPKINTON CENT SCH,2010-2012,22,0.16,34,0.25,56,0.41,ELEMENTARY,12 COUNTY RT 47,PARISHVILLE,NY,13672
PARISHVL HOPKINTON CENT SCH,2010-2012,16,0.22,21,0.29,37,0.51,MIDDLE/HIGH,12 COUNTY RT 47,PARISHVILLE,NY,13672
POTSDAM CENTRAL SCHOOL,2010-2012,106,0.19,106,0.19,212,0.37,DISTRICT TOTAL,29 LEROY ST,POTSDAM,NY,13676
POTSDAM CENTRAL SCHOOL,2010-2012,56,0.17,56,0.17,112,0.34,ELEMENTARY,29 LEROY ST,POTSDAM,NY,13676
POTSDAM CENTRAL SCHOOL,2010-2012,50,0.22,49,0.21,99,0.43,MIDDLE/HIGH,29 LEROY ST,POTSDAM,NY,13676
EDWARDS-KNOX CENTRAL SCHOOL,2010-2012,36,0.19,32,0.17,68,0.37,DISTRICT TOTAL,2512 COUNTY HWY 24,RUSSELL,NY,13684
EDWARDS-KNOX CENTRAL SCHOOL,2010-2012,27,0.20,39,0.29,66,0.48,ELEMENTARY,2512 COUNTY HWY 24,RUSSELL,NY,13684
EDWARDS-KNOX CENTRAL SCHOOL,2010-2012,14,0.17,25,0.31,39,0.48,MIDDLE/HIGH,2512 COUNTY HWY 24,RUSSELL,NY,13684
BURNT HILLS BALLSTON LAKE CENT,2010-2012,149,0.15,128,0.13,277,0.28,DISTRICT TOTAL,50 CYPRESS DR,SCOTIA,NY,12302
BURNT HILLS BALLSTON LAKE CENT,2010-2012,74,0.14,65,0.13,139,0.27,ELEMENTARY,50 CYPRESS DR,SCOTIA,NY,12302
BURNT HILLS BALLSTON LAKE CENT,2010-2012,75,0.16,63,0.14,138,0.30,MIDDLE/HIGH,50 CYPRESS DR,SCOTIA,NY,12302
SHENENDEHOWA CENTRAL SCHOOL,2010-2012,443,0.16,229,0.08,672,0.24,DISTRICT TOTAL,5 CHELSEA PL,CLIFTON PARK,NY,12065
SHENENDEHOWA CENTRAL SCHOOL,2010-2012,266,0.15,120,0.07,386,0.22,ELEMENTARY,5 CHELSEA PL,CLIFTON PARK,NY,12065
SHENENDEHOWA CENTRAL SCHOOL,2010-2012,197,0.18,109,0.10,306,0.28,MIDDLE/HIGH,5 CHELSEA PL,CLIFTON PARK,NY,12065
CORINTH CENTRAL SCHOOL,2010-2012,52,0.16,90,0.27,142,0.43,DISTRICT TOTAL,105 OAK ST,CORINTH,NY,12822
CORINTH CENTRAL SCHOOL,2010-2012,26,0.16,33,0.20,59,0.36,ELEMENTARY,105 OAK ST,CORINTH,NY,12822
CORINTH CENTRAL SCHOOL,2010-2012,26,0.16,57,0.35,83,0.50,MIDDLE/HIGH,105 OAK ST,CORINTH,NY,12822
EDINBURG COMMON SCHOOL,2010-2012,,,,,,,DISTRICT TOTAL,4 JOHNSON RD,EDINBURG,NY,12134
EDINBURG COMMON SCHOOL,2010-2012,,,,,,,ELEMENTARY,4 JOHNSON RD,EDINBURG,NY,12134
EDINBURG COMMON SCHOOL,2010-2012,,,,,,,MIDDLE/HIGH,4 JOHNSON RD,EDINBURG,NY,12134
GALWAY CENTRAL SCHOOL,2010-2012,30,0.15,42,0.20,72,0.35,DISTRICT TOTAL,5317 SACANDAGA RD,GALWAY,NY,12074
GALWAY CENTRAL SCHOOL,2010-2012,15,0.13,25,0.22,40,0.35,ELEMENTARY,5317 SACANDAGA RD,GALWAY,NY,12074
GALWAY CENTRAL SCHOOL,2010-2012,17,0.19,17,0.19,34,0.38,MIDDLE/HIGH,5317 SACANDAGA RD,GALWAY,NY,12074
MECHANICVILLE CITY SCHOOLS,2010-2012,85,0.20,101,0.24,186,0.44,DISTRICT TOTAL,25 KNISKERN AVE,MECHANICVILLE,NY,12118
MECHANICVILLE CITY SCHOOLS,2010-2012,53,0.19,40,0.14,93,0.33,ELEMENTARY,25 KNISKERN AVE,MECHANICVILLE,NY,12118
MECHANICVILLE CITY SCHOOLS,2010-2012,32,0.17,61,0.32,93,0.49,MIDDLE/HIGH,25 KNISKERN AVE,MECHANICVILLE,NY,12118
BALLSTON SPA CENTRAL SCHOOL,2010-2012,165,0.16,147,0.14,312,0.30,DISTRICT TOTAL,70 MALTA AVE,BALLSTON SPA,NY,12020
BALLSTON SPA CENTRAL SCHOOL,2010-2012,79,0.14,75,0.13,154,0.26,ELEMENTARY,70 MALTA AVE,BALLSTON SPA,NY,12020
BALLSTON SPA CENTRAL SCHOOL,2010-2012,86,0.19,72,0.16,158,0.35,MIDDLE/HIGH,70 MALTA AVE,BALLSTON SPA,NY,12020
SO GLENS FALLS CENT SCH,2010-2012,106,0.15,135,0.19,241,0.33,DISTRICT TOTAL,6 BLUEBIRD RD,SOUTH GLENS FALLS,NY,12803
SO GLENS FALLS CENT SCH,2010-2012,75,0.16,82,0.18,157,0.34,ELEMENTARY,6 BLUEBIRD RD,SOUTH GLENS FALLS,NY,12803
SO GLENS FALLS CENT SCH,2010-2012,31,0.12,53,0.21,84,0.33,MIDDLE/HIGH,6 BLUEBIRD RD,SOUTH GLENS FALLS,NY,12803
SCHUYLERVILLE CENTRAL SCHOOL,2010-2012,122,0.19,122,0.19,244,0.38,DISTRICT TOTAL,14 SPRING ST,SCHUYLERVILLE,NY,12871
SCHUYLERVILLE CENTRAL SCHOOL,2010-2012,73,0.19,64,0.17,137,0.36,ELEMENTARY,14 SPRING ST,SCHUYLERVILLE,NY,12871
SCHUYLERVILLE CENTRAL SCHOOL,2010-2012,49,0.19,58,0.23,107,0.42,MIDDLE/HIGH,14 SPRING ST,SCHUYLERVILLE,NY,12871
SARATOGA SPRINGS CITY SCHOOLS,2010-2012,104,0.12,113,0.13,217,0.24,DISTRICT TOTAL,3 BLUE STREAK BLVD,SARATOGA SPRINGS,NY,12866
SARATOGA SPRINGS CITY SCHOOLS,2010-2012,53,0.11,62,0.13,115,0.24,ELEMENTARY,3 BLUE STREAK BLVD,SARATOGA SPRINGS,NY,12866
SARATOGA SPRINGS CITY SCHOOLS,2010-2012,51,0.13,51,0.13,102,0.26,MIDDLE/HIGH,3 BLUE STREAK BLVD,SARATOGA SPRINGS,NY,12866
STILLWATER CENTRAL SCHOOL,2010-2012,58,0.15,74,0.19,132,0.34,DISTRICT TOTAL,334 N HUDSON AVE,STILLWATER,NY,12170
STILLWATER CENTRAL SCHOOL,2010-2012,22,0.12,35,0.20,57,0.32,ELEMENTARY,334 N HUDSON AVE,STILLWATER,NY,12170
STILLWATER CENTRAL SCHOOL,2010-2012,36,0.18,39,0.19,75,0.37,MIDDLE/HIGH,334 N HUDSON AVE,STILLWATER,NY,12170
WATERFORD-HALFMOON U F SCH,2010-2012,49,0.18,58,0.21,107,0.39,DISTRICT TOTAL,125 MIDDLETOWN RD,WATERFORD,NY,12188
WATERFORD-HALFMOON U F SCH,2010-2012,37,0.21,33,0.19,70,0.40,ELEMENTARY,125 MIDDLETOWN RD,WATERFORD,NY,12188
WATERFORD-HALFMOON U F SCH,2010-2012,9,0.09,25,0.25,34,0.34,MIDDLE/HIGH,125 MIDDLETOWN RD,WATERFORD,NY,12188
DUANESBURG CENTRAL SCHOOL,2010-2012,38,0.14,37,0.14,75,0.28,DISTRICT TOTAL,133 SCHOOL DR,DELANSON,NY,12053
DUANESBURG CENTRAL SCHOOL,2010-2012,28,0.16,20,0.11,48,0.27,ELEMENTARY,133 SCHOOL DR,DELANSON,NY,12053
DUANESBURG CENTRAL SCHOOL,2010-2012,10,0.11,17,0.19,27,0.29,MIDDLE/HIGH,133 SCHOOL DR,DELANSON,NY,12053
SCOTIA GLENVILLE CENT SCH,2010-2012,123,0.15,161,0.19,284,0.34,DISTRICT TOTAL,900 PREDDICE PKY,SCOTIA,NY,12302
SCOTIA GLENVILLE CENT SCH,2010-2012,57,0.12,91,0.19,148,0.31,ELEMENTARY,900 PREDDICE PKY,SCOTIA,NY,12302
SCOTIA GLENVILLE CENT SCH,2010-2012,66,0.18,70,0.19,136,0.38,MIDDLE/HIGH,900 PREDDICE PKY,SCOTIA,NY,12302
NISKAYUNA CENTRAL SCHOOL,2010-2012,111,0.11,138,0.14,249,0.25,DISTRICT TOTAL,1239 VAN ANTWERP RD,SCHENECTADY,NY,12309
NISKAYUNA CENTRAL SCHOOL,2010-2012,57,0.09,85,0.14,142,0.23,ELEMENTARY,1239 VAN ANTWERP RD,SCHENECTADY,NY,12309
NISKAYUNA CENTRAL SCHOOL,2010-2012,54,0.14,53,0.14,107,0.27,MIDDLE/HIGH,1239 VAN ANTWERP RD,SCHENECTADY,NY,12309
SCHALMONT CENT SCH-ROTTERDAM,2010-2012,126,0.19,105,0.16,231,0.35,DISTRICT TOTAL,401 DUANESBURG RD,SCHENECTADY,NY,12306
SCHALMONT CENT SCH-ROTTERDAM,2010-2012,75,0.19,56,0.15,131,0.34,ELEMENTARY,401 DUANESBURG RD,SCHENECTADY,NY,12306
SCHALMONT CENT SCH-ROTTERDAM,2010-2012,51,0.18,49,0.18,100,0.36,MIDDLE/HIGH,401 DUANESBURG RD,SCHENECTADY,NY,12306
ROTTERDAM-MOHONASEN,2010-2012,126,0.13,227,0.24,353,0.37,DISTRICT TOTAL,2072 CURRY RD,SCHENECTADY,NY,12303
ROTTERDAM-MOHONASEN,2010-2012,53,0.12,101,0.22,154,0.33,ELEMENTARY,2072 CURRY RD,SCHENECTADY,NY,12303
ROTTERDAM-MOHONASEN,2010-2012,73,0.15,126,0.26,199,0.41,MIDDLE/HIGH,2072 CURRY RD,SCHENECTADY,NY,12303
SCHENECTADY CITY SCHOOLS,2010-2012,491,0.18,607,0.22,1098,0.40,DISTRICT TOTAL,108 EDUCATION DR,SCHENECTADY,NY,12303
SCHENECTADY CITY SCHOOLS,2010-2012,343,0.17,411,0.20,754,0.37,ELEMENTARY,108 EDUCATION DR,SCHENECTADY,NY,12303
SCHENECTADY CITY SCHOOLS,2010-2012,148,0.20,196,0.26,344,0.45,MIDDLE/HIGH,108 EDUCATION DR,SCHENECTADY,NY,12303
GILBOA CONESVILLE CENT SCH,2010-2012,16,0.13,37,0.31,53,0.45,DISTRICT TOTAL,132 WYCKOFF RD,GILBOA,NY,12076
GILBOA CONESVILLE CENT SCH,2010-2012,,,19,0.28,19,0.28,ELEMENTARY,132 WYCKOFF RD,GILBOA,NY,12076
GILBOA CONESVILLE CENT SCH,2010-2012,9,0.22,18,0.44,27,0.66,MIDDLE/HIGH,132 WYCKOFF RD,GILBOA,NY,12076
JEFFERSON CENTRAL SCHOOL,2010-2012,13,0.13,23,0.23,36,0.36,DISTRICT TOTAL,1332 ST RT 10,JEFFERSON,NY,12093
JEFFERSON CENTRAL SCHOOL,2010-2012,6,0.11,14,0.26,20,0.37,ELEMENTARY,1332 ST RT 10,JEFFERSON,NY,12093
JEFFERSON CENTRAL SCHOOL,2010-2012,5,0.13,7,0.18,12,0.31,MIDDLE/HIGH,1332 ST RT 10,JEFFERSON,NY,12093
MIDDLEBURGH CENTRAL SCHOOL,2010-2012,18,0.08,27,0.11,45,0.19,DISTRICT TOTAL,168 MAIN ST,MIDDLEBURGH,NY,12122
MIDDLEBURGH CENTRAL SCHOOL,2010-2012,18,0.13,27,0.20,45,0.33,ELEMENTARY,168 MAIN ST,MIDDLEBURGH,NY,12122
MIDDLEBURGH CENTRAL SCHOOL,2010-2012,,,,,,,MIDDLE/HIGH,168 MAIN ST,MIDDLEBURGH,NY,12122
COBLESKILL-RICHMONDVILLE CSD,2010-2012,107,0.16,125,0.19,232,0.36,DISTRICT TOTAL,155 WASHINGTON AVE,COBLESKILL,NY,12043
COBLESKILL-RICHMONDVILLE CSD,2010-2012,50,0.15,70,0.21,120,0.35,ELEMENTARY,155 WASHINGTON AVE,COBLESKILL,NY,12043
COBLESKILL-RICHMONDVILLE CSD,2010-2012,56,0.18,55,0.18,111,0.36,MIDDLE/HIGH,155 WASHINGTON AVE,COBLESKILL,NY,12043
SCHOHARIE CENTRAL SCHOOL,2010-2012,32,0.16,51,0.25,83,0.41,DISTRICT TOTAL,136 ACADEMY DR,SCHOHARIE,NY,12157
SCHOHARIE CENTRAL SCHOOL,2010-2012,11,0.12,22,0.23,33,0.35,ELEMENTARY,136 ACADEMY DR,SCHOHARIE,NY,12157
SCHOHARIE CENTRAL SCHOOL,2010-2012,18,0.17,29,0.27,47,0.44,MIDDLE/HIGH,136 ACADEMY DR,SCHOHARIE,NY,12157
SHARON SPRINGS CENTRAL SCHOOL,2010-2012,16,0.16,23,0.23,39,0.39,DISTRICT TOTAL,514 ST RT 20,SHARON SPRINGS,NY,13459
SHARON SPRINGS CENTRAL SCHOOL,2010-2012,7,0.13,12,0.22,19,0.35,ELEMENTARY,514 ST RT 20,SHARON SPRINGS,NY,13459
SHARON SPRINGS CENTRAL SCHOOL,2010-2012,,,8,0.23,8,0.23,MIDDLE/HIGH,514 ST RT 20,SHARON SPRINGS,NY,13459
ODESSA MONTOUR CENTRAL SCHOOL,2010-2012,45,0.16,57,0.21,102,0.37,DISTRICT TOTAL,300 COLLEGE AVE,ODESSA,NY,14869
ODESSA MONTOUR CENTRAL SCHOOL,2010-2012,30,0.17,37,0.21,67,0.37,ELEMENTARY,300 COLLEGE AVE,ODESSA,NY,14869
ODESSA MONTOUR CENTRAL SCHOOL,2010-2012,15,0.14,30,0.28,45,0.41,MIDDLE/HIGH,300 COLLEGE AVE,ODESSA,NY,14869
WATKINS GLEN CENTRAL SCHOOL,2010-2012,40,0.20,50,0.25,90,0.45,DISTRICT TOTAL,303 12TH ST,WATKINS GLEN,NY,14891
WATKINS GLEN CENTRAL SCHOOL,2010-2012,5,0.10,13,0.27,18,0.37,ELEMENTARY,303 12TH ST,WATKINS GLEN,NY,14891
WATKINS GLEN CENTRAL SCHOOL,2010-2012,35,0.23,37,0.24,72,0.47,MIDDLE/HIGH,303 12TH ST,WATKINS GLEN,NY,14891
SOUTH SENECA CENTRAL SCHOOL,2010-2012,45,0.19,62,0.26,107,0.44,DISTRICT TOTAL,7263 MAIN ST,OVID,NY,14521
SOUTH SENECA CENTRAL SCHOOL,2010-2012,20,0.15,34,0.25,54,0.39,ELEMENTARY,7263 MAIN ST,OVID,NY,14521
SOUTH SENECA CENTRAL SCHOOL,2010-2012,25,0.24,28,0.27,53,0.51,MIDDLE/HIGH,7263 MAIN ST,OVID,NY,14521
ROMULUS CENTRAL SCHOOL,2010-2012,21,0.10,54,0.27,75,0.37,DISTRICT TOTAL,5705 RT 96,ROMULUS,NY,14541
ROMULUS CENTRAL SCHOOL,2010-2012,14,0.11,28,0.21,42,0.32,ELEMENTARY,5705 RT 96,ROMULUS,NY,14541
ROMULUS CENTRAL SCHOOL,2010-2012,7,0.10,26,0.37,33,0.47,MIDDLE/HIGH,5705 RT 96,ROMULUS,NY,14541
SENECA FALLS CENTRAL SCHOOL,2010-2012,66,0.17,91,0.23,157,0.39,DISTRICT TOTAL,98 CLINTON ST,SENECA FALLS,NY,13148
SENECA FALLS CENTRAL SCHOOL,2010-2012,36,0.17,45,0.21,81,0.38,ELEMENTARY,98 CLINTON ST,SENECA FALLS,NY,13148
SENECA FALLS CENTRAL SCHOOL,2010-2012,30,0.16,46,0.25,76,0.41,MIDDLE/HIGH,98 CLINTON ST,SENECA FALLS,NY,13148
WATERLOO CENTRAL SCHOOL,2010-2012,126,0.20,123,0.19,249,0.39,DISTRICT TOTAL,109 WASHINGTON ST,WATERLOO,NY,13165
WATERLOO CENTRAL SCHOOL,2010-2012,74,0.18,70,0.17,144,0.36,ELEMENTARY,109 WASHINGTON ST,WATERLOO,NY,13165
WATERLOO CENTRAL SCHOOL,2010-2012,52,0.23,53,0.23,105,0.46,MIDDLE/HIGH,109 WASHINGTON ST,WATERLOO,NY,13165
ADDISON CENTRAL SCHOOL,2010-2012,42,0.10,41,0.10,83,0.20,DISTRICT TOTAL,7787 STATE ROUTE 417,ADDISON,NY,14801
ADDISON CENTRAL SCHOOL,2010-2012,26,0.09,26,0.09,52,0.18,ELEMENTARY,7787 STATE ROUTE 417,ADDISON,NY,14801
ADDISON CENTRAL SCHOOL,2010-2012,16,0.13,9,0.07,25,0.21,MIDDLE/HIGH,7787 STATE ROUTE 417,ADDISON,NY,14801
AVOCA CENTRAL SCHOOL,2010-2012,36,0.18,47,0.23,83,0.41,DISTRICT TOTAL,17-29 OLIVER ST,AVOCA,NY,14809
AVOCA CENTRAL SCHOOL,2010-2012,25,0.20,29,0.23,54,0.42,ELEMENTARY,17-29 OLIVER ST,AVOCA,NY,14809
AVOCA CENTRAL SCHOOL,2010-2012,11,0.15,18,0.24,29,0.38,MIDDLE/HIGH,17-29 OLIVER ST,AVOCA,NY,14809
BATH CENTRAL SCHOOL,2010-2012,115,0.19,135,0.22,250,0.41,DISTRICT TOTAL,25 ELLAS AVE,BATH,NY,14810
BATH CENTRAL SCHOOL,2010-2012,70,0.19,70,0.19,140,0.39,ELEMENTARY,25 ELLAS AVE,BATH,NY,14810
BATH CENTRAL SCHOOL,2010-2012,45,0.18,65,0.26,110,0.45,MIDDLE/HIGH,25 ELLAS AVE,BATH,NY,14810
BRADFORD CENTRAL SCHOOL,2010-2012,7,0.09,7,0.09,14,0.18,DISTRICT TOTAL,2820 RT 226,BRADFORD,NY,14815
BRADFORD CENTRAL SCHOOL,2010-2012,7,0.14,,,7,0.14,ELEMENTARY,2820 RT 226,BRADFORD,NY,14815
BRADFORD CENTRAL SCHOOL,2010-2012,,,,,,,MIDDLE/HIGH,2820 RT 226,BRADFORD,NY,14815
CAMPBELL-SAVONA CENTRAL SCHOOL DIST,2010-2012,63,0.18,80,0.23,143,0.41,DISTRICT TOTAL,8455 COUNTY RT 125,CAMPBELL,NY,14821
CAMPBELL-SAVONA CENTRAL SCHOOL DIST,2010-2012,32,0.15,47,0.22,79,0.38,ELEMENTARY,8455 COUNTY RT 125,CAMPBELL,NY,14821
CAMPBELL-SAVONA CENTRAL SCHOOL DIST,2010-2012,31,0.23,33,0.24,64,0.47,MIDDLE/HIGH,8455 COUNTY RT 125,CAMPBELL,NY,14821
